Data,Notícia
2023-10-10,Ibovespa: Guerra em Israel muda cenário e índice dispara; por quê?
2023-10-10,"Ibovespa hoje: índice dispara com sinais de estímulo econômico na China – 
Tempo Real – Estadão E-Investidor – As principais notícias do mercado 
financeiro"
2023-10-10,"Bolsa abre no feriado? Veja o funcionamento da B3 nos dias 12 e 13 de 
outubro"
2023-10-10,"Dólar fecha em queda e volta a R$ 5,05, com melhora na perspectiva sobre 
juros nos EUA; Ibovespa tem alta"
2023-10-10,"Rentabilidade de 28% em 15 meses: veja a estratégia dos fundos de ações da 
Suno Asset"
2023-10-10,"Ibovespa hoje: Alpargatas (ALPA4), BB Seguridade (BBSE3) e Klabin (KLBN11) 
são os destaques negativos – Mercado – Estadão E-Investidor – As principais 
notícias do mercado financeiro"
2023-10-10,Vamos (VAMO3) vai recomprar ações após queda de 40% desde as máximas na B3
2023-10-10,"‘O momento é de colecionar boas ações’, diz analista – veja quais você 
deveria comprar agora"
2023-10-10,"Alpargatas (ALPA4) cai mais de 4% e destoa do ânimo no mercado: confira o 
que impactou as ações"
2023-10-09,Ibovespa: o efeito dos juros nos EUA sobre a Bolsa de Valores
2023-10-09,"Ibovespa fecha em alta, com avanço no preço do petróleo em meio a tensões 
no Oriente Médio; dólar cai"
2023-10-09,"Ibovespa Futuro cai, acompanhando preocupações com guerra entre Israel e o 
Hamas"
2023-10-09,"Ibovespa hoje: veja as ações que mais subiram em pregão marcado por guerra 
em Israel – Mercado – Estadão E-Investidor – As principais notícias do 
mercado financeiro"
2023-10-09,Dólar cai e Bolsa sobe depois de ataques em Israel
2023-10-09,"Bolsa hoje: Petróleo dispara 4% com guerra entre Israel e Hamas e 
impulsiona alta do Ibovespa; dólar cai a R$ 5,13"
2023-10-09,"Bolsa fecha em alta em linha com exterior e Petrobras em meio à guerra 
entre Israel-Hamas; dólar cai"
2023-10-09,"Dólar cai a R$ 5,13 com aumento das tensões em Israel; Bolsa sobe 0,86%"
2023-10-09,"PetroReconcavo (RECV3) e PRIO (PRIO3) sobem mais de 8% e lideram altas da 
Bolsa; Magazine Luiza (MGLU3) avança mais de 4%"
2023-10-09,"O que é BDR e ADR? Conheça os recibos de ações estrangeiras ou de 
brasileiras nos EUA"
2023-10-08,"De volta para casa: como o governo vai retirar os brasileiros que estão em 
Israel, Gaza e na Cisjordânia"
2023-10-07,Dólar fica acima de R$ 5 por toda a semana e exterior enquadra a bolsa
2023-10-07,Dólar em fuga: o que está alimentando a aversão ao risco dos investidores?
2023-10-07,"Guerra entre Israel e Hamas: como o conflito pode mexer com o seu bolso e 
afetar seus investimentos"
2023-10-07,"Brasil na guerra entre Israel e Hamas: a decisão que o governo brasileiro 
tomou para tentar sufocar o conflito"
2023-10-07,"Apoio quase unânime a Israel: um país vai na contramão do mundo e defende o 
ataque surpresa do Hamas; confira a reação internacional ao conflito"
2023-10-06,"Tempo Real: Ibovespa (IBOV) ganha fôlego com Nova York; payroll acelera em 
setembro"
2023-10-06,"Dólar em alta, Ibovespa em queda: entenda por que o Fed precisou dar banho 
de água fria no mercado"
2023-10-06,"Petrobras (PETR4), Vale (VALE3) e bancos impulsionam alta da Bolsa; Yduqs 
(YDUQ3) desaba"
2023-10-06,"Casas Bahia (BHIA3) sobe, enquanto Magazine Luiza (MGLU3) recua no Ibovespa 
nesta sexta-feira (6); saiba por quê"
2023-10-06,"Yduqs (YDUQ3): ações caem mais de 10% e lideram perdas do Ibovespa – Tempo 
Real – Estadão E-Investidor – As principais notícias do mercado financeiro"
2023-10-06,"Ibovespa sobe e sustenta 114 mil pontos, após Payroll alimentar apetite ao 
risco"
2023-10-06,"O que rende mais? IPCA+, CDI, dólar, Ibovespa ou Fundos Imobiliários?"
2023-10-06,"De queda de 1,5% à alta de 0,78%: o que explica a virada do Ibovespa na 
sessão após payroll mais forte do que o esperado?"
2023-10-06,"Taesa (TAEE11) e mais 9 ações para bater o Ibovespa em outubro, segundo a 
Planner"
2023-10-06,"Ibovespa na semana: Magazine Luiza (MGLU3), MRV (MRVE3) e Hapvida (HAPV3) 
são os destaques negativos – Mercado – Estadão E-Investidor – As principais 
notícias do mercado financeiro"
2023-10-05,"Dólar sobe a R$ 5,16, recorde desde março; Ibovespa cai 0,28%"
2023-10-05,"MRV (MRVE3) e Mitre (MTRE3) puxam tombo de construtoras, Hapvida (HAPV3) 
lidera quedas da Bolsa e blue chips sobem"
2023-10-05,"Ibovespa hoje: CVC Brasil (CVCB3), Santander (SANB11) e Itaú Unibanco 
(ITUB4) são os destaques positivos – Mercado – Estadão E-Investidor – As 
principais notícias do mercado financeiro"
2023-10-05,"Dólar fecha em R$ 5,16 e renova maior nível desde março, com EUA e economia 
global no radar; Ibovespa recua"
2023-10-05,B3 tem novo índice para quem quer ter renda com ações; veja como investir
2023-10-05,"O alívio na bolsa e no dólar vai continuar? A fala dos dirigentes do Fed, 
os dados econômicos e tudo o que mexe com os mercados hoje"
2023-10-05,Quais são os fundos que mais investem na Petrobras (PETR4)?
2023-10-05,"Oi (OIBR3;OIBR4): ações da operadora encerram em alta no Ibovespa – Tempo 
Real – Estadão E-Investidor – As principais notícias do mercado financeiro"
2023-10-05,MGLU3: o que explica a queda da varejista nas últimas semanas?
2023-10-05,"Vale a pena investir nos ETFs de dividendos do Nubank? – Mercado – Estadão 
E-Investidor – As principais notícias do mercado financeiro"
2023-10-04,Ibovespa tem em setembro pior volume em 14 meses
2023-10-04,Ibovespa vai se recuperar? Índice futuro dá sinais positivos; dólar recua
2023-10-04,"Yduqs (YDUQ3) salta 7,6% e lidera altas do Ibovespa após novo edital do 
Programa Mais Médicos"
2023-10-04,Ibovespa sobe e registra primeira alta do mês
2023-10-04,"Por que o Ibovespa abaixo dos 120 mil pontos pode abrir espaço para estas 3 
ações valorizarem até 92%?"
2023-10-04,"Por que a Bolsa está empacada, apesar da queda dos juros?"
2023-10-04,"Sai B3, entra Weg: confira carteira de 10 ações para investir em outubro"
2023-10-04,"10 ações para investir e bater o Ibovespa em outubro, segundo Inter Invest"
2023-10-04,"Investidor estrangeiro bate em retirada da Bolsa brasileira e movimento 
deve seguir no curto prazo"
2023-10-04,"Petróleo cai mais de 5% e se afasta dos US$ 95 com incertezas sobre a 
demanda; Petrobras (PETR4) lidera as perdas no Ibovespa"
2023-10-03,"Para onde vai o Ibovespa (IBOV)? Índice volta a derreter nesta terça (3); 
saiba o que fazer"
2023-10-03,"Ibovespa hoje: índice cai com avanço do dólar e dos títulos americanos – 
Tempo Real – Estadão E-Investidor – As principais notícias do mercado 
financeiro"
2023-10-03,"B3 (B3SA3), Petrobras (PETR4), Vale (VALE3) e varejo puxam perdas da Bolsa; 
Natura (NTCO3) se salva"
2023-10-03,"Dólar volta a subir e fecha a R$ 5,15; Bolsa cai 1,42%"
2023-10-03,"Dólar avança a R$ 5,15 e fecha no maior patamar desde março, com juros dos 
EUA no radar; Ibovespa cai aos 113 mil pontos"
2023-10-03,"Ibovespa (IBOV) cai forte nesta terça (3) e volta aos 113 mil pontos; veja 
motivos por trás da queda"
2023-10-03,"Dólar fecha em alta, a R$ 5,15, e Ibovespa cai a 113 mil pontos com pressão 
externa"
2023-10-03,"Dólar dispara 1,73% e vai a R$ 5,15: a explicação está nos EUA"
2023-10-03,"Rali de fim de ano da Bolsa vai acontecer em 2023 ou Fed minará o ânimo do 
mercado?"
2023-10-03,É hora de comprar ações? Veja aqui
2023-10-02,"XP corta projeção do Ibovespa para 128 mil pontos ao fim de 2023 com juros 
globais em alta e destaca como se posicionar"
2023-10-02,"Ibovespa Smart Dividendos: conheça o novo índice da B3 e suas empresas – 
Mercado – Estadão E-Investidor – As principais notícias do mercado 
financeiro"
2023-10-02,Porque os fundos raramente ganham do Ibovespa?
2023-10-02,Ibovespa fecha em queda sem alívio em receios sobre juros nos EUA
2023-10-02,"Dólar sobe e fecha a R$ 5,06, de olho em sinais sobre juros e dados dos 
EUA; Ibovespa cai mais de 1%"
2023-10-02,"Por que os fundos imobiliários de shoppings rendem mais que o dobro do IFIX 
e batem o Ibovespa no ano"
2023-10-02,"Ibovespa cai 1,29%, dólar sobe 0,79%: por que o shutdown “evitado” nos EUA 
não animou o mercado?"
2023-10-02,"Maiores altas e baixas de setembro na Bolsa de Valores e os destaques sobre 
o Brasil"
2023-10-02,Top 10: quais ações mais se valorizaram em setembro de 2023?
2023-10-02,"XP corta projeção para o Ibovespa em 2023. Entenda – Mercado – Estadão 
E-Investidor – As principais notícias do mercado financeiro"
2023-10-01,Carteira Recomendada de Ações – Outubro 2023
2023-09-30,Ranking de ações de setembro: Descubra os destaques e as decepções do mês
2023-09-30,"Conheça as ações que mais pagaram dividendos no 3º trimestre – 
Investimentos – Estadão E-Investidor – As principais notícias do mercado 
financeiro"
2023-09-30,"20 maiores acionistas com participações relevantes da bolsa: Luiz Barsi é 
apenas o 18º"
2023-09-30,"O telefone tocou novamente: Itaú BBA vê potencial de alta de quase 30% para 
ações da Vivo (VIVT3) — sem contar os dividendos"
2023-09-30,"CEO da Empiricus, responsável por tese sobre o ‘Fim do Brasil’, quer 
ensinar brasileiros a buscarem até 3 dígitos de lucro em 90 dias"
2023-09-30,"Felipe Miranda: Haddad tem sido bom ministro; Paulo Guedes é melhor 
economista, mas tenho dúvidas se foi bem no governo"
2023-09-30,"Ações de Natal? Fenômeno Global que se repete com frequência há 24 anos 
pode iniciar nova alta"
2023-09-29,"Fechamento | Ibovespa sobe e fecha setembro com alta acumulada de 0,71%"
2023-09-29,"Ibovespa (IBOV) ganha pontos nesta sexta (29) e se salva de queda na 
semana; veja resultado de setembro"
2023-09-29,"Veja as 10 ações do Ibovespa que mais subiram em setembro e até o terceiro 
trimestre de 2023"
2023-09-29,"Ibovespa sobe 0,72% na sessão e fecha mês em alta, mas cai 1,29% no 3º 
trimestre; juro nos EUA é destaque"
2023-09-29,"Ibovespa sobe 0,71% em setembro e sustenta 116 mil pontos"
2023-09-29,"B3 (B3SA3) lança índice de dividendos derivado do Ibovespa; veja quais 
ações da carteira são recomendadas pela Empiricus Research"
2023-09-29,"Bolsa sobe 0,7% em setembro e dólar fecha a R$ 5,03"
2023-09-29,"Ibovespa sobe 0,72% na sessão e termina setembro no azul; dólar recua 
0,26%, mas tem alta no mês"
2023-09-29,"Veja as 10 ações do Ibovespa que mais caíram em setembro e até o terceiro 
trimestre de 2023"
2023-09-29,"Casas Bahia (BHIA3), GPA (PCAR3) e Magalu (MGLU3) em queda de mais de 20%: 
as maiores baixas e altas do Ibovespa em setembro"
2023-09-28,"B3 lança primeiro índice derivado do Ibovespa B3 para acompanhar empresas 
que mais pagam dividendos"
2023-09-28,B3 lança índice com empresas do Ibovespa boas pagadoras de dividendos
2023-09-28,"B3 (B3SA3) lança 1º índice de dividendos do Ibovespa; carteira tem Taesa 
(TAEE11), Vale (VALE3) e mais 19 empresas"
2023-09-28,"Tempo Real: Ibovespa (IBOV) sobe nesta quinta (28) com ajuda do exterior e 
ações de Vale (VALE3) e bancos"
2023-09-28,Primeiro ETF que distribui dividendos chega à B3
2023-09-28,Ibovespa ainda pode bater 130 mil pontos? Especialistas respondem
2023-09-28,"Mercado agora | Ibovespa sobe e sustenta 115 mil pontos, em recuperação de 
apetite por risco"
2023-09-28,Ibovespa Smart Dividendos (IBSD): conheça o índice
2023-09-28,"Nubank e B3 lançam primeiro ETF com pagamento de dividendos do mercado 
brasileiro"
2023-09-28,Dólar segue em R$ 5 e Ibovespa oscila com PIB e juros dos EUA no radar
2023-09-27,"Ibovespa ainda pode bater 130 mil pontos? Especialistas respondem – Mercado 
– Estadão E-Investidor – As principais notícias do mercado financeiro"
2023-09-27,"Bolsa da Argentina já subiu mais que o dobro do Ibovespa em 2023 — mas você 
não deveria se deixar levar pelo 'ouro de tolo'; entenda"
2023-09-27,"Dólar sobe 1,22% e fecha acima de R$ 5,00"
2023-09-27,"Dólar supera casa dos R$ 5 e fecha a R$ 5,048, maior valor desde maio"
2023-09-27,"Gráficos no Radar: Ibovespa atingiu objetivo aos 113 mil pontos e ensaia 
repique – Áudio – Estadão E-Investidor – As principais notícias do mercado 
financeiro"
2023-09-27,"Méliuz (CASH3): banco recomenda compra das ações, mas corta preço-alvo; 
entenda os motivos"
2023-09-27,3 ações por menos de R$ 10 que pagam dividendos acima da Selic
2023-09-27,"Renda fixa pode render mais de 1% ao mês mesmo com a queda da Selic; veja 
carteira de títulos premium"
2023-09-27,"Dólar ameaçado? Banco revela o que pode colocar um fim no domínio da moeda 
norte-americana"
2023-09-27,"Banco premium com desconto: Para XP, ação do Itaú (ITUB4) está barata e 
pode disparar mais de 30% em 2024"
2023-09-26,"Lojas Renner (LREN3) e Petrobras (PETR4) puxam quedas da Bolsa; Eletrobras 
(ELET3) lidera poucas altas"
2023-09-26,Bolsa e real fecham no menor nível em quatro meses
2023-09-26,"Fechamento de Mercado: Sem sinal de alívio, Ibovespa confirma quarta queda 
consecutiva – Mercado – Estadão E-Investidor – As principais notícias do 
mercado financeiro"
2023-09-26,Bolsa abre em queda e coloca em risco patamar de 115 mil pontos
2023-09-26,"Ibovespa recua 1,49% com pressão do exterior e ata do Copom; dólar sobe 
0,42% e vai a R$ 4,98"
2023-09-26,"Rali de fim de ano: imersão lançada pela Empiricus vai buscar lucros ao 
lado dos maiores ‘tubarões’ do mercado financeiro; acesse"
2023-09-26,Mercados futuros: veja as tendências para mini-índice e minidólar
2023-09-26,"Ibovespa Futuro cai seguindo exterior e com Haddad, ata do Copom e IPCA-15 
no radar"
2023-09-26,"IPCA-15: Inflação sobe 0,35% em setembro e rompe o teto da meta em 12 meses"
2023-09-26,"Selic vai a 12,75%, mas não é hora de sair da renda fixa; conheça categoria 
de título premium que pode pagar até IPCA + 9,92% ao ano"
2023-09-25,"Dez ações fora do Ibovespa que mais valorizaram em 2023, segundo 
levantamento"
2023-09-25,Tempo Real: Ibovespa engata terceira queda seguida no pós-Copom
2023-09-25,"Fechamento | Vale pressiona Ibovespa, que fecha em leve recuo de 0,07%; 
Dólar sobe a R$ 4,96"
2023-09-25,"Ibovespa recua 0,07% na sessão com baixa de Vale (VALE3) e perde os 116 mil 
pontos; dólar sobe para R$ 4,96"
2023-09-25,"Ibovespa hoje: Magazine Luiza (MGLU3), Gol (GOLL4) e Azul (AZUL4) são os 
destaques negativos – Mercado – Estadão E-Investidor – As principais 
notícias do mercado financeiro"
2023-09-25,As 10 ações que mais subiram no ano - a 1ª já disparou mais de 700%
2023-09-25,"Sofrimento: Casas Bahia (BHIA3) entra em leilão e derrete no Ibovespa; 
Magazine Luiza (MGLU3) também cai. Veja por quê"
2023-09-25,"Fechamento de Mercado: Ibovespa tem início de semana fraco com baixo giro 
financeiro – Mercado – Estadão E-Investidor – As principais notícias do 
mercado financeiro"
2023-09-25,"Investidor estrangeiro muda de estratégia na B3 e ações de materiais 
básicos perdem preferência, mostra estudo"
2023-09-25,Lagarde afirma que pressões domésticas sobre os preços continuam fortes
2023-09-23,"Ações da BRF (BRFS3) lideram altas do Ibovespa, enquanto Casas Bahia 
(BHIA3) e varejo despencam. Confira os destaques da bolsa na semana"
2023-09-23,Gestora bilionária compra ações da CVC (CVCB3)
2023-09-23,"Selic a 12,75% ao ano: veja quais são as indicações de investimento da 
Empiricus Research"
2023-09-22,"Ibovespa Ao Vivo: Petrobras (PETR4) e Vale (VALE3) sobem, varejo e bancos 
ficam mistos e Bolsa anda de lado"
2023-09-22,"Ibovespa acumula queda de 2,3% em semana de Copom e Fed"
2023-09-22,Tempo real: Ibovespa (IBOV) perde o fôlego; BHIA3 e MGLU3 despencam
2023-09-22,Bolsa está barata: é hora de investir em ações?
2023-09-22,"Como a alta dos Treasuries nos EUA impacta o Ibovespa e os investimentos no 
Brasil?"
2023-09-22,"Por que as ações do Magazine Luiza (MGLU3) e Casas Bahia (BHIA3) amargam 
mais um dia de forte queda na B3"
2023-09-22,Itaúsa (ITSA4) cai forte na Bolsa de Valores nesta semana; o que aconteceu?
2023-09-22,"Magazine Luiza (MGLU3): ações despencam junto ao setor varejista; veja – 
Tempo Real – Estadão E-Investidor – As principais notícias do mercado 
financeiro"
2023-09-22,"Com aumento de preços em dólar em alta, ação da Suzano se destaca na bolsa"
2023-09-22,13 ações que ganham com o ciclo de queda da Selic
2023-09-21,"Ibovespa fecha em baixa de 2,15%, apesar de queda da Selic: o que explica 
movimento?"
2023-09-21,Ibovespa sangra e somente 6 ações sobem; entenda
2023-09-21,"O rali de fim de ano do Ibovespa vem aí? Veja como o fenômeno pode trazer 1 
ano de ganhos em 3 meses"
2023-09-21,O motivo do pânico na bolsa um dia após reunião do Copom
2023-09-21,Ibovespa cai mais de 2% em repercussão ao comunicado do Fed
2023-09-21,"Selic caiu, e agora? Entenda as 'três fases' do Ibovespa em um ciclo de 
flexibilização monetária"
2023-09-21,"Após mercado repercutir nova Selic e decisão do Fed, dólar fecha a R$ 4,93 
e Ibovespa fica no vermelho"
2023-09-21,Ibovespa Futuro cai mais de 1% com repercussão de Copom e Fed
2023-09-21,"Pesquisa aponta se investidores planejam aumentar exposição em ações – 
Mercado – Estadão E-Investidor – As principais notícias do mercado 
financeiro"
